t,x,y
35.400000,1.304320,-0.151427
35.410000,1.302726,-0.167430
35.420000,1.300972,-0.183417
35.430000,1.299058,-0.199378
35.440000,1.296984,-0.215308
35.450000,1.294752,-0.231199
35.460000,1.292361,-0.247043
35.470000,1.289811,-0.262835
35.480000,1.287104,-0.278566
35.490000,1.284240,-0.294231
35.500000,1.281220,-0.309823
35.510000,1.278044,-0.325334
35.520000,1.274713,-0.340759
35.530000,1.271229,-0.356091
35.540000,1.267592,-0.371324
35.550000,1.263803,-0.386453
35.560000,1.259863,-0.401470
35.570000,1.255774,-0.416370
35.580000,1.251536,-0.431149
35.590000,1.247151,-0.445800
35.600000,1.242621,-0.460317
35.610000,1.237945,-0.474697
35.620000,1.233127,-0.488934
35.630000,1.228167,-0.503024
35.640000,1.223067,-0.516961
35.650000,1.217829,-0.530742
35.660000,1.212453,-0.544363
35.670000,1.206942,-0.557819
35.680000,1.201297,-0.571106
35.690000,1.195520,-0.584222
35.700000,1.189613,-0.597163
35.710000,1.183578,-0.609925
35.720000,1.177415,-0.622506
35.730000,1.171128,-0.634903
35.740000,1.164718,-0.647114
35.750000,1.158186,-0.659136
35.760000,1.151536,-0.670966
35.770000,1.144768,-0.682604
35.780000,1.137884,-0.694046
35.790000,1.130888,-0.705292
35.800000,1.123779,-0.716341
35.810000,1.116561,-0.727191
35.820000,1.109236,-0.737840
35.830000,1.101805,-0.748289
35.840000,1.094271,-0.758537
35.850000,1.086635,-0.768582
35.860000,1.078900,-0.778426
35.870000,1.071067,-0.788067
35.880000,1.063139,-0.797507
35.890000,1.055118,-0.806744
35.900000,1.047005,-0.815779
35.910000,1.038803,-0.824614
35.920000,1.030513,-0.833248
35.930000,1.022139,-0.841683
35.940000,1.013680,-0.849920
35.950000,1.005141,-0.857958
35.960000,0.996522,-0.865801
35.970000,0.987826,-0.873449
35.980000,0.979054,-0.880903
35.990000,0.970208,-0.888166
36.000000,0.961291,-0.895239
36.010000,0.952304,-0.902124
36.020000,0.943249,-0.908822
36.030000,0.934128,-0.915336
36.040000,0.924943,-0.921668
36.050000,0.915695,-0.927820
36.060000,0.906387,-0.933795
36.070000,0.897020,-0.939594
36.080000,0.887596,-0.945220
36.090000,0.878116,-0.950676
36.100000,0.868583,-0.955964
36.110000,0.858998,-0.961088
36.120000,0.849362,-0.966048
36.130000,0.839677,-0.970849
36.140000,0.829945,-0.975493
36.150000,0.820168,-0.979982
36.160000,0.810346,-0.984320
36.170000,0.800482,-0.988510
36.180000,0.790576,-0.992554
36.190000,0.780631,-0.996456
36.200000,0.770648,-1.000217
36.210000,0.760627,-1.003842
36.220000,0.750571,-1.007333
36.230000,0.740481,-1.010694
36.240000,0.730358,-1.013926
36.250000,0.720203,-1.017034
36.260000,0.710018,-1.020020
36.270000,0.699803,-1.022887
36.280000,0.689560,-1.025638
36.290000,0.679291,-1.028276
36.300000,0.668995,-1.030804
36.310000,0.658675,-1.033225
36.320000,0.648331,-1.035541
36.330000,0.637964,-1.037757
36.340000,0.627576,-1.039874
36.350000,0.617167,-1.041896
36.360000,0.606739,-1.043825
36.370000,0.596291,-1.045664
36.380000,0.585826,-1.047416
36.390000,0.575343,-1.049083
36.400000,0.564844,-1.050669
36.410000,0.554330,-1.052176
36.420000,0.543801,-1.053606
36.430000,0.533258,-1.054963
36.440000,0.522702,-1.056248
36.450000,0.512133,-1.057464
36.460000,0.501553,-1.058614
36.470000,0.490961,-1.059700
36.480000,0.480359,-1.060725
36.490000,0.469747,-1.061690
36.500000,0.459125,-1.062599
36.510000,0.448495,-1.063453
36.520000,0.437857,-1.064254
36.530000,0.427210,-1.065005
36.540000,0.416557,-1.065708
36.550000,0.405896,-1.066364
36.560000,0.395229,-1.066977
36.570000,0.384557,-1.067547
36.580000,0.373879,-1.068076
36.590000,0.363195,-1.068567
36.600000,0.352507,-1.069022
36.610000,0.341815,-1.069441
36.620000,0.331119,-1.069828
36.630000,0.320419,-1.070182
36.640000,0.309715,-1.070507
36.650000,0.299009,-1.070803
36.660000,0.288299,-1.071072
36.670000,0.277587,-1.071315
36.680000,0.266873,-1.071534
36.690000,0.256157,-1.071730
36.700000,0.245438,-1.071905
36.710000,0.234719,-1.072059
36.720000,0.223997,-1.072194
36.730000,0.213275,-1.072311
36.740000,0.202551,-1.072411
36.750000,0.191827,-1.072495
36.760000,0.181101,-1.072564
36.770000,0.170375,-1.072619
36.780000,0.159649,-1.072660
36.790000,0.148922,-1.072690
36.800000,0.138195,-1.072707
36.810000,0.127468,-1.072713
36.820000,0.116741,-1.072710
36.830000,0.106014,-1.072696
36.840000,0.095287,-1.072673
36.850000,0.084560,-1.072642
36.860000,0.073834,-1.072602
36.870000,0.063108,-1.072555
36.880000,0.052383,-1.072500
36.890000,0.041658,-1.072439
36.900000,0.030934,-1.072370
36.910000,0.020211,-1.072294
36.920000,0.009489,-1.072212
36.930000,-0.001233,-1.072124
36.940000,-0.011954,-1.072029
36.950000,-0.022674,-1.071928
36.960000,-0.033392,-1.071821
36.970000,-0.044110,-1.071707
36.980000,-0.054827,-1.071586
36.990000,-0.065542,-1.071459
37.000000,-0.076256,-1.071324
37.010000,-0.086968,-1.071182
37.020000,-0.097679,-1.071032
37.030000,-0.108389,-1.070874
37.040000,-0.119097,-1.070707
37.050000,-0.129803,-1.070532
37.060000,-0.140507,-1.070346
37.070000,-0.151210,-1.070151
37.080000,-0.161910,-1.069944
37.090000,-0.172609,-1.069726
37.100000,-0.183305,-1.069495
37.110000,-0.193999,-1.069251
37.120000,-0.204690,-1.068993
37.130000,-0.215378,-1.068720
37.140000,-0.226064,-1.068432
37.150000,-0.236747,-1.068126
37.160000,-0.247427,-1.067802
37.170000,-0.258103,-1.067460
37.180000,-0.268776,-1.067097
37.190000,-0.279445,-1.066712
37.200000,-0.290110,-1.066305
37.210000,-0.300771,-1.065874
37.220000,-0.311427,-1.065417
37.230000,-0.322079,-1.064934
37.240000,-0.332726,-1.064422
37.250000,-0.343367,-1.063880
37.260000,-0.354003,-1.063307
37.270000,-0.364633,-1.062701
37.280000,-0.375257,-1.062061
37.290000,-0.385875,-1.061384
37.300000,-0.396485,-1.060669
37.310000,-0.407088,-1.059913
37.320000,-0.417683,-1.059117
37.330000,-0.428270,-1.058276
37.340000,-0.438848,-1.057390
37.350000,-0.449418,-1.056456
37.360000,-0.459977,-1.055472
37.370000,-0.470527,-1.054436
37.380000,-0.481066,-1.053346
37.390000,-0.491594,-1.052200
37.400000,-0.502110,-1.050996
37.410000,-0.512613,-1.049731
37.420000,-0.523104,-1.048403
37.430000,-0.533581,-1.047009
37.440000,-0.544044,-1.045548
37.450000,-0.554492,-1.044016
37.460000,-0.564924,-1.042412
37.470000,-0.575340,-1.040732
37.480000,-0.585738,-1.038974
37.490000,-0.596119,-1.037136
37.500000,-0.606481,-1.035215
37.510000,-0.616823,-1.033208
37.520000,-0.627145,-1.031113
37.530000,-0.637445,-1.028926
37.540000,-0.647723,-1.026646
37.550000,-0.657978,-1.024269
37.560000,-0.668208,-1.021792
37.570000,-0.678413,-1.019213
37.580000,-0.688592,-1.016530
37.590000,-0.698743,-1.013738
37.600000,-0.708866,-1.010835
37.610000,-0.718960,-1.007819
37.620000,-0.729022,-1.004686
37.630000,-0.739053,-1.001434
37.640000,-0.749051,-0.998060
37.650000,-0.759014,-0.994560
37.660000,-0.768941,-0.990932
37.670000,-0.778832,-0.987174
37.680000,-0.788684,-0.983281
37.690000,-0.798497,-0.979252
37.700000,-0.808269,-0.975084
37.710000,-0.817998,-0.970773
37.720000,-0.827684,-0.966318
37.730000,-0.837324,-0.961714
37.740000,-0.846918,-0.956960
37.750000,-0.856463,-0.952053
37.760000,-0.865958,-0.946990
37.770000,-0.875402,-0.941769
37.780000,-0.884793,-0.936387
37.790000,-0.894129,-0.930841
37.800000,-0.903409,-0.925130
37.810000,-0.912631,-0.919250
37.820000,-0.921794,-0.913200
37.830000,-0.930895,-0.906977
37.840000,-0.939933,-0.900579
37.850000,-0.948906,-0.894004
37.860000,-0.957812,-0.887250
37.870000,-0.966650,-0.880315
37.880000,-0.975418,-0.873198
37.890000,-0.984114,-0.865896
37.900000,-0.992735,-0.858409
37.910000,-1.001281,-0.850734
37.920000,-1.009749,-0.842870
37.930000,-1.018138,-0.834816
37.940000,-1.026445,-0.826571
37.950000,-1.034669,-0.818134
37.960000,-1.042807,-0.809504
37.970000,-1.050858,-0.800680
37.980000,-1.058820,-0.791662
37.990000,-1.066691,-0.782450
38.000000,-1.074468,-0.773042
38.010000,-1.082151,-0.763439
38.020000,-1.089736,-0.753642
38.030000,-1.097223,-0.743649
38.040000,-1.104609,-0.733462
38.050000,-1.111892,-0.723080
38.060000,-1.119070,-0.712506
38.070000,-1.126141,-0.701739
38.080000,-1.133104,-0.690781
38.090000,-1.139956,-0.679632
38.100000,-1.146696,-0.668295
38.110000,-1.153321,-0.656771
38.120000,-1.159831,-0.645062
38.130000,-1.166222,-0.633169
38.140000,-1.172493,-0.621095
38.150000,-1.178643,-0.608843
38.160000,-1.184670,-0.596414
38.170000,-1.190571,-0.583812
38.180000,-1.196345,-0.571039
38.190000,-1.201991,-0.558099
38.200000,-1.207507,-0.544994
38.210000,-1.212891,-0.531729
38.220000,-1.218141,-0.518308
38.230000,-1.223256,-0.504733
38.240000,-1.228235,-0.491009
38.250000,-1.233076,-0.477141
38.260000,-1.237777,-0.463132
38.270000,-1.242338,-0.448988
38.280000,-1.246757,-0.434713
38.290000,-1.251032,-0.420311
38.300000,-1.255163,-0.405790
38.310000,-1.259147,-0.391152
38.320000,-1.262985,-0.376405
38.330000,-1.266675,-0.361553
38.340000,-1.270216,-0.346602
38.350000,-1.273607,-0.331558
38.360000,-1.276847,-0.316428
38.370000,-1.279935,-0.301216
38.380000,-1.282871,-0.285930
38.390000,-1.285653,-0.270576
38.400000,-1.288282,-0.255160
38.410000,-1.290757,-0.239689
38.420000,-1.293076,-0.224170
38.430000,-1.295240,-0.208609
38.440000,-1.297248,-0.193013
38.450000,-1.299100,-0.177389
38.460000,-1.300796,-0.161743
38.470000,-1.302335,-0.146084
38.480000,-1.303717,-0.130418
38.490000,-1.304943,-0.114752
38.500000,-1.306012,-0.099092
38.510000,-1.306925,-0.083447
38.520000,-1.307681,-0.067824
38.530000,-1.308282,-0.052229
38.540000,-1.308726,-0.036669
38.550000,-1.309015,-0.021152
38.560000,-1.309149,-0.005685
38.570000,-1.309129,0.009726
38.580000,-1.308955,0.025073
38.590000,-1.308628,0.040350
38.600000,-1.308148,0.055549
38.610000,-1.307517,0.070664
38.620000,-1.306735,0.085688
38.630000,-1.305804,0.100615
38.640000,-1.304723,0.115437
38.650000,-1.303495,0.130150
38.660000,-1.302121,0.144746
38.670000,-1.300601,0.159219
38.680000,-1.298937,0.173564
38.690000,-1.297130,0.187774
38.700000,-1.295182,0.201843
38.710000,-1.293094,0.215767
38.720000,-1.290867,0.229539
38.730000,-1.288503,0.243154
38.740000,-1.286004,0.256608
38.750000,-1.283372,0.269894
38.760000,-1.280607,0.283009
38.770000,-1.277712,0.295948
38.780000,-1.274689,0.308707
38.790000,-1.271539,0.321280
38.800000,-1.268264,0.333665
38.810000,-1.264866,0.345856
38.820000,-1.261347,0.357852
38.830000,-1.257710,0.369647
38.840000,-1.253955,0.381240
38.850000,-1.250085,0.392626
38.860000,-1.246103,0.403803
38.870000,-1.242010,0.414768
38.880000,-1.237808,0.425519
38.890000,-1.233500,0.436054
38.900000,-1.229088,0.446370
38.910000,-1.224574,0.456465
38.920000,-1.219960,0.466339
38.930000,-1.215248,0.475989
38.940000,-1.210441,0.485414
38.950000,-1.205540,0.494613
38.960000,-1.200549,0.503586
38.970000,-1.195469,0.512331
38.980000,-1.190303,0.520849
38.990000,-1.185053,0.529138
39.000000,-1.179721,0.537198
39.010000,-1.174310,0.545031
39.020000,-1.168821,0.552636
39.030000,-1.163258,0.560012
39.040000,-1.157622,0.567162
39.050000,-1.151915,0.574086
39.060000,-1.146141,0.580784
39.070000,-1.140300,0.587258
39.080000,-1.134396,0.593509
39.090000,-1.128431,0.599539
39.100000,-1.122406,0.605348
39.110000,-1.116325,0.610938
39.120000,-1.110188,0.616312
39.130000,-1.103999,0.621471
39.140000,-1.097760,0.626418
39.150000,-1.091472,0.631153
39.160000,-1.085137,0.635681
39.170000,-1.078759,0.640003
39.180000,-1.072338,0.644121
39.190000,-1.065877,0.648039
39.200000,-1.059378,0.651758
39.210000,-1.052842,0.655283
39.220000,-1.046273,0.658615
39.230000,-1.039671,0.661758
39.240000,-1.033038,0.664714
39.250000,-1.026377,0.667488
39.260000,-1.019689,0.670081
39.270000,-1.012976,0.672498
39.280000,-1.006240,0.674741
39.290000,-0.999482,0.676815
39.300000,-0.992704,0.678721
39.310000,-0.985908,0.680465
39.320000,-0.979095,0.682049
39.330000,-0.972267,0.683477
39.340000,-0.965426,0.684753
39.350000,-0.958573,0.685879
39.360000,-0.951709,0.686861
39.370000,-0.944836,0.687701
39.380000,-0.937955,0.688403
39.390000,-0.931069,0.688971
39.400000,-0.924177,0.689408
39.410000,-0.917281,0.689719
39.420000,-0.910383,0.689907
39.430000,-0.903483,0.689975
39.440000,-0.896583,0.689928
39.450000,-0.889685,0.689769
39.460000,-0.882788,0.689502
39.470000,-0.875895,0.689130
39.480000,-0.869006,0.688658
39.490000,-0.862122,0.688088
39.500000,-0.855245,0.687425
39.510000,-0.848374,0.686673
39.520000,-0.841512,0.685833
39.530000,-0.834658,0.684912
39.540000,-0.827814,0.683911
39.550000,-0.820980,0.682835
39.560000,-0.814157,0.681686
39.570000,-0.807346,0.680469
39.580000,-0.800548,0.679187
39.590000,-0.793763,0.677844
39.600000,-0.786991,0.676441
39.610000,-0.780234,0.674984
39.620000,-0.773492,0.673475
39.630000,-0.766765,0.671917
39.640000,-0.760054,0.670314
39.650000,-0.753359,0.668669
39.660000,-0.746680,0.666985
39.670000,-0.740019,0.665265
39.680000,-0.733375,0.663511
39.690000,-0.726749,0.661728
39.700000,-0.720141,0.659918
39.710000,-0.713551,0.658083
39.720000,-0.706979,0.656227
39.730000,-0.700426,0.654353
39.740000,-0.693892,0.652462
39.750000,-0.687377,0.650559
39.760000,-0.680881,0.648645
39.770000,-0.674404,0.646723
39.780000,-0.667946,0.644795
39.790000,-0.661508,0.642865
39.800000,-0.655089,0.640934
39.810000,-0.648689,0.639005
39.820000,-0.642309,0.637080
39.830000,-0.635948,0.635162
39.840000,-0.629606,0.633252
39.850000,-0.623283,0.631354
39.860000,-0.616979,0.629468
39.870000,-0.610693,0.627597
39.880000,-0.604427,0.625744
39.890000,-0.598178,0.623909
39.900000,-0.591948,0.622096
39.910000,-0.585736,0.620305
39.920000,-0.579542,0.618539
39.930000,-0.573366,0.616799
39.940000,-0.567206,0.615087
39.950000,-0.561064,0.613406
39.960000,-0.554938,0.611755
39.970000,-0.548828,0.610138
39.980000,-0.542735,0.608555
39.990000,-0.536657,0.607008
40.000000,-0.530595,0.605499
40.010000,-0.524547,0.604028
40.020000,-0.518514,0.602597
40.030000,-0.512495,0.601208
40.040000,-0.506490,0.599861
40.050000,-0.500498,0.598559
40.060000,-0.494518,0.597301
40.070000,-0.488552,0.596089
40.080000,-0.482597,0.594924
40.090000,-0.476653,0.593807
40.100000,-0.470720,0.592740
40.110000,-0.464798,0.591722
40.120000,-0.458886,0.590755
40.130000,-0.452983,0.589840
40.140000,-0.447089,0.588978
40.150000,-0.441203,0.588168
40.160000,-0.435325,0.587413
40.170000,-0.429454,0.586712
40.180000,-0.423591,0.586067
40.190000,-0.417733,0.585478
40.200000,-0.411881,0.584945
40.210000,-0.406034,0.584469
40.220000,-0.400191,0.584050
40.230000,-0.394353,0.583690
40.240000,-0.388517,0.583387
40.250000,-0.382685,0.583144
40.260000,-0.376854,0.582959
40.270000,-0.371025,0.582834
40.280000,-0.365197,0.582768
40.290000,-0.359370,0.582763
40.300000,-0.353542,0.582817
40.310000,-0.347713,0.582932
40.320000,-0.341883,0.583106
40.330000,-0.336051,0.583342
40.340000,-0.330216,0.583638
40.350000,-0.324378,0.583995
40.360000,-0.318536,0.584412
40.370000,-0.312690,0.584890
40.380000,-0.306838,0.585428
40.390000,-0.300981,0.586027
40.400000,-0.295117,0.586687
40.410000,-0.289247,0.587407
40.420000,-0.283369,0.588187
40.430000,-0.277483,0.589026
40.440000,-0.271588,0.589926
40.450000,-0.265684,0.590885
40.460000,-0.259770,0.591904
40.470000,-0.253846,0.592981
40.480000,-0.247910,0.594117
40.490000,-0.241963,0.595312
40.500000,-0.236004,0.596565
40.510000,-0.230032,0.597875
40.520000,-0.224046,0.599242
40.530000,-0.218047,0.600667
40.540000,-0.212033,0.602147
40.550000,-0.206004,0.603684
40.560000,-0.199959,0.605276
40.570000,-0.193898,0.606923
40.580000,-0.187820,0.608625
40.590000,-0.181725,0.610380
40.600000,-0.175613,0.612189
40.610000,-0.169481,0.614050
40.620000,-0.163331,0.615964
40.630000,-0.157162,0.617929
40.640000,-0.150973,0.619945
40.650000,-0.144763,0.622011
40.660000,-0.138532,0.624126
40.670000,-0.132280,0.626291
40.680000,-0.126006,0.628503
40.690000,-0.119710,0.630763
40.700000,-0.113391,0.633070
40.710000,-0.107048,0.635422
40.720000,-0.100682,0.637820
40.730000,-0.094292,0.640261
40.740000,-0.087877,0.642747
40.750000,-0.081437,0.645275
40.760000,-0.074971,0.647844
40.770000,-0.068480,0.650455
40.780000,-0.061962,0.653106
40.790000,-0.055418,0.655796
40.800000,-0.048846,0.658524
40.810000,-0.042247,0.661290
40.820000,-0.035620,0.664091
40.830000,-0.028965,0.666929
40.840000,-0.022281,0.669801
40.850000,-0.015569,0.672706
40.860000,-0.008827,0.675644
40.870000,-0.002056,0.678613
40.880000,0.004745,0.681612
40.890000,0.011576,0.684641
40.900000,0.018438,0.687699
40.910000,0.025331,0.690783
40.920000,0.032254,0.693894
40.930000,0.039209,0.697029
40.940000,0.046195,0.700189
40.950000,0.053212,0.703371
40.960000,0.060262,0.706575
40.970000,0.067344,0.709799
40.980000,0.074458,0.713042
40.990000,0.081605,0.716303
41.000000,0.088784,0.719581
41.010000,0.095997,0.722875
41.020000,0.103242,0.726183
41.030000,0.110520,0.729503
41.040000,0.117832,0.732835
41.050000,0.125177,0.736178
41.060000,0.132555,0.739530
41.070000,0.139968,0.742889
41.080000,0.147413,0.746254
41.090000,0.154893,0.749624
41.100000,0.162406,0.752998
41.110000,0.169953,0.756373
41.120000,0.177533,0.759749
41.130000,0.185148,0.763124
41.140000,0.192796,0.766497
41.150000,0.200478,0.769865
41.160000,0.208193,0.773228
41.170000,0.215942,0.776584
41.180000,0.223725,0.779930
41.190000,0.231541,0.783267
41.200000,0.239390,0.786592
41.210000,0.247272,0.789902
41.220000,0.255188,0.793198
41.230000,0.263136,0.796476
41.240000,0.271117,0.799736
41.250000,0.279131,0.802974
41.260000,0.287177,0.806191
41.270000,0.295255,0.809383
41.280000,0.303364,0.812549
41.290000,0.311506,0.815687
41.300000,0.319678,0.818795
41.310000,0.327881,0.821871
41.320000,0.336115,0.824914
41.330000,0.344380,0.827921
41.340000,0.352674,0.830889
41.350000,0.360997,0.833818
41.360000,0.369350,0.836705
41.370000,0.377731,0.839548
41.380000,0.386141,0.842344
41.390000,0.394578,0.845092
41.400000,0.403042,0.847790
41.410000,0.411533,0.850434
41.420000,0.420051,0.853024
41.430000,0.428594,0.855556
41.440000,0.437162,0.858028
41.450000,0.445754,0.860438
41.460000,0.454370,0.862783
41.470000,0.463010,0.865061
41.480000,0.471671,0.867270
41.490000,0.480355,0.869407
41.500000,0.489059,0.871469
41.510000,0.497784,0.873454
41.520000,0.506528,0.875360
41.530000,0.515291,0.877183
41.540000,0.524071,0.878921
41.550000,0.532869,0.880572
41.560000,0.541682,0.882133
41.570000,0.550511,0.883600
41.580000,0.559354,0.884972
41.590000,0.568210,0.886245
41.600000,0.577079,0.887417
41.610000,0.585958,0.888485
41.620000,0.594848,0.889445
41.630000,0.603747,0.890296
41.640000,0.612654,0.891033
41.650000,0.621567,0.891655
41.660000,0.630486,0.892159
41.670000,0.639410,0.892540
41.680000,0.648337,0.892797
41.690000,0.657265,0.892927
41.700000,0.666195,0.892925
41.710000,0.675123,0.892791
41.720000,0.684050,0.892519
41.730000,0.692973,0.892108
41.740000,0.701892,0.891555
41.750000,0.710804,0.890855
41.760000,0.719708,0.890008
41.770000,0.728604,0.889008
41.780000,0.737488,0.887854
41.790000,0.746360,0.886542
41.800000,0.755218,0.885069
41.810000,0.764061,0.883433
41.820000,0.772887,0.881631
41.830000,0.781693,0.879659
41.840000,0.790479,0.877514
41.850000,0.799243,0.875195
41.860000,0.807982,0.872697
41.870000,0.816696,0.870018
41.880000,0.825382,0.867156
41.890000,0.834039,0.864108
41.900000,0.842664,0.860870
41.910000,0.851255,0.857442
41.920000,0.859812,0.853819
41.930000,0.868331,0.849999
41.940000,0.876811,0.845980
41.950000,0.885250,0.841760
41.960000,0.893646,0.837337
41.970000,0.901996,0.832707
41.980000,0.910299,0.827870
41.990000,0.918553,0.822822
42.000000,0.926755,0.817563
42.010000,0.934903,0.812090
42.020000,0.942996,0.806401
42.030000,0.951031,0.800495
42.040000,0.959005,0.794371
42.050000,0.966917,0.788027
42.060000,0.974765,0.781461
42.070000,0.982546,0.774673
42.080000,0.990258,0.767661
42.090000,0.997898,0.760425
42.100000,1.005465,0.752964
42.110000,1.012957,0.745277
42.120000,1.020370,0.737364
42.130000,1.027703,0.729224
42.140000,1.034954,0.720858
42.150000,1.042120,0.712266
42.160000,1.049198,0.703446
